,Baglan Generation Ltd,Barking Power,Beaufort Wind Ltd,Bares of Doune Windfarm,British Energy,Cemmaes Windfarm Ldt,Centrica,Citigen (London) UK Ltd,Cold Northcott Windfarm Ltd,Corby Power Ltd,Cory Energy Company Ltd,Derwent Cogeneration,Dong Energy,Drax Power Ltd,EDF Energy,EDF Energy Renewable,Eggborough Power Ltd,E.On UK,Fenland Windfarms Ltd,Fred Olsen,GDF Suez,Great Orton Windfarm Ltd,HG Capital,High Hedley Hope Wind Ltd,Infinis Windfarm,International Power/Mitsui,Kirkheaton Wind Ltd,K/S Winscales,Llangwyryfon Windfarm Ltd,Magnox North Ltd,RES-Gen Ltd,Rocksavage Power Co. Ltd,RWE Npower Plc,Npower Renewables Ltd,Scottish and Southern Hydro Schemes: Affric/Beauly,Breadalbane,Conon,Great Glen,Shin,Sloy/Awe,Tummel,Wind,Small Hydros,Thermal,Scottish Power Hydro schemes: Galloway,Lanark,Cruachan Thermal,Seabank Power Limited,Sembcorp Utilities (UK) Ltd,Spalding Energy Company Ltd,Statkraft Energy Ltd,Talisman Energy,Vattenfall Wind Power,Yorkshire Windpower Ltd,Distributed Generation
0,0.0,0.0,2036219.8387781251,0.0,0.0,0.0,2036219.8387781251,0.0,0.0,0.0,0.0,0.0,137796.05389473686,0.0,0.0,19909.696,0.0,818679.4504586183,0.0,72303.63284210526,10478.787368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058458.8387781251,2824.0,0.0,0.0,36359.0,0.0,0.0,0.0,37199.695157894734,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050.60547368421,2036219.8387781251,2036219.8387781251,0.0,7184353.2188195735
1,0.0,0.0,2047117.0600237502,0.0,0.0,0.0,2047117.0600237502,0.0,0.0,0.0,0.0,0.0,136318.22921052633,0.0,0.0,19696.170000000002,0.0,822993.3861147632,0.0,71528.19631578948,10366.405263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069041.0600237502,2784.0,0.0,0.0,35844.0,0.0,0.0,0.0,36800.738684210526,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11921.36605263158,2047117.0600237502,2047117.0600237502,0.0,7183965.427240858
2,0.0,0.0,2035955.99975625,0.0,0.0,0.0,2035955.99975625,0.0,0.0,0.0,0.0,0.0,130966.16536842106,0.0,0.0,18922.868000000002,0.0,818366.1615867105,0.0,68719.88905263158,9959.404210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056840.49975625,2652.0,0.0,0.0,34144.5,0.0,0.0,0.0,35355.88494736842,994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11453.314842105263,2035955.99975625,2035955.99975625,0.0,7063999.337554935
3,0.0,0.0,2021466.2821031248,0.0,0.0,0.0,2021466.2821031248,0.0,0.0,0.0,0.0,0.0,130366.45615789475,0.0,0.0,18836.218,0.0,812552.0324201973,0.0,68405.2127368421,9913.798947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039106.2821031248,2240.0,0.0,0.0,28840.0,0.0,0.0,0.0,35193.986263157894,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.868789473685,2021466.2821031248,2021466.2821031248,0.0,7019552.238997207
4,0.0,0.0,1999576.2147074998,0.0,0.0,0.0,1999576.2147074998,0.0,0.0,0.0,0.0,0.0,127058.89894736843,0.0,0.0,18358.32,0.0,803695.3953566842,0.0,66669.68842105263,9662.273684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016712.2147074998,2176.0,0.0,0.0,28016.0,0.0,0.0,0.0,34301.07157894736,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11111.614736842106,1999576.2147074998,1999576.2147074998,0.0,6910302.484246974
5,0.0,0.0,1968868.8347006252,0.0,0.0,0.0,1968868.8347006252,0.0,0.0,0.0,0.0,0.0,122743.1935263158,0.0,0.0,17734.758,0.0,791281.167143408,0.0,64405.17378947369,9334.083157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985500.8347006252,2112.0,0.0,0.0,27192.0,0.0,0.0,0.0,33135.995210526315,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10734.195631578948,1968868.8347006252,1968868.8347006252,0.0,6762729.42681839
6,0.0,0.0,1941717.7904231253,0.0,0.0,0.0,1941717.7904231253,0.0,0.0,0.0,0.0,0.0,111221.10815789475,0.0,0.0,16069.970000000001,0.0,780070.2677481973,0.0,58359.36473684211,8457.878947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959074.2904231253,2204.0,0.0,0.0,28376.5,0.0,0.0,0.0,30025.47026315789,826.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726.560789473684,1941717.7904231253,1941717.7904231253,0.0,6497182.775963357
7,0.0,0.0,1944361.8056362497,0.0,0.0,0.0,1944361.8056362497,0.0,0.0,0.0,0.0,0.0,102048.01421052632,0.0,0.0,14744.58,0.0,780848.8443597632,0.0,53546.106315789475,7760.305263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971766.8056362497,3480.0,0.0,0.0,44805.0,0.0,0.0,0.0,27549.083684210527,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8924.351052631579,1944361.8056362497,1944361.8056362497,0.0,6342525.495603355
8,0.0,0.0,1829339.5099443751,0.0,0.0,0.0,1829339.5099443751,0.0,0.0,0.0,0.0,0.0,91438.74647368422,0.0,0.0,13211.682,0.0,734517.2107145921,0.0,47979.266210526315,6953.516842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853090.5099443751,3016.0,0.0,0.0,38831.0,0.0,0.0,0.0,24684.984789473685,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.544368421053,1829339.5099443751,1829339.5099443751,0.0,5887208.619865074
9,0.0,0.0,1654210.399359375,0.0,0.0,0.0,1654210.399359375,0.0,0.0,0.0,0.0,0.0,88392.07142105263,0.0,0.0,12771.478000000001,0.0,664372.8919542764,0.0,46380.63063157895,6721.830526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686245.899359375,4068.0,0.0,0.0,52375.5,0.0,0.0,0.0,23862.498368421053,1525.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7730.105105263158,1654210.399359375,1654210.399359375,0.0,5426402.562123394
