,2024
150,0.04004662415578254
151,0.04004662415578254
152,0.04004662415578254
153,0.04004662415578254
154,0.04004662415578254
155,0.04004662415578254
156,0.04004662415578254
157,0.04004662415578254
158,0.04004662415578254
159,0.04004662415578255
160,0.04004662415578254
161,0.04004662415578254
162,0.04004662415578254
163,0.04004662415578254
164,0.04004662415578254
165,0.04004662415578254
166,0.04004662415578254
167,0.04004662415578254
168,0.04004662415578254
169,0.04004662415578254
170,0.04004662415578254
171,0.04004662415578254
172,0.04004662415578254
173,0.04004662415578254
174,0.04004662415578254
175,0.04004662415578254
176,0.04004662415578254
177,0.04004662415578254
178,0.04004662415578254
179,0.04004662415578254
180,0.04004662415578254
181,0.04004662415578254
182,0.04004662415578254
183,0.06264434462498067
184,0.04004662415578254
185,0.04004662415578254
186,0.04004662415578254
187,0.04004662415578254
188,0.04004662415578254
189,0.04004662415578254
190,0.04004662415578254
191,0.04004662415578254
192,0.04004662415578254
193,0.04004662415578254
194,0.04004662415578254
195,0.04004662415578254
196,0.04004662415578254
197,0.04004662415578254
198,0.04004662415578254
199,0.04004662415578254
200,0.04004662415578254
201,0.06264434462498067
202,0.04004662415578254
203,0.04004662415578254
204,0.04004662415578254
205,0.04004662415578254
206,0.04004662415578254
207,0.06264434462498067
208,0.06264434462498067
209,0.06264434462498067
210,0.06264434462498067
211,0.06264434462498067
212,0.04004662415578254
213,0.04004662415578254
214,0.04004662415578254
215,0.04004662415578254
216,0.04004662415578254
217,0.04004662415578254
218,0.04004662415578254
219,0.04004662415578254
220,0.04004662415578254
221,0.04004662415578254
222,0.04004662415578254
223,0.06264434462498067
224,0.06264434462498067
225,0.06264434462498067
226,0.06264434462498067
227,0.06264434462498068
228,0.06264434462498067
229,0.06264434462498067
230,0.06264434462498067
231,0.06264434462498067
232,0.06264434462498067
233,0.06264434462498067
234,0.06264434462498067
235,0.06264434462498067
236,0.06264434462498067
237,0.06264434462498067
238,0.04004662415578254
239,0.04004662415578254
240,0.04004662415578254
241,0.04004662415578254
242,0.04004662415578254
243,0.04004662415578254
244,0.04004662415578254
245,0.04004662415578254
246,0.04004662415578254
247,0.06264434462498067
248,0.06264434462498067
249,0.06264434462498067
250,0.06264434462498067
251,0.06264434462498067
252,0.06264434462498067
253,0.06264434462498067
254,0.06264434462498067
255,0.06264434462498067
256,0.06264434462498067
257,0.06264434462498067
258,0.06264434462498067
259,0.06264434462498067
260,0.06264434462498067
261,0.06264434462498067
262,0.04004662415578254
263,0.04004662415578254
264,0.04004662415578254
265,0.04004662415578254
266,0.04004662415578254
267,0.04004662415578254
268,0.04004662415578254
269,0.04004662415578254
270,0.04004662415578254
271,0.04004662415578254
272,0.04004662415578254
273,0.04004662415578254
274,0.04004662415578254
275,0.04004662415578254
276,0.04004662415578254
277,0.04004662415578254
278,0.04004662415578254
279,0.04004662415578254
280,0.06264434462498068
281,0.06264434462498067
282,0.04004662415578254
283,0.04004662415578254
284,0.04004662415578255
285,0.04004662415578254
286,0.04004662415578254
287,0.04004662415578254
288,0.04004662415578254
289,0.04004662415578254
290,0.04004662415578254
291,0.04004662415578254
292,0.04004662415578254
293,0.04004662415578254
294,0.04004662415578254
295,0.04004662415578254
296,0.04004662415578254
297,0.04004662415578254
298,0.04004662415578254
299,0.04004662415578254
300,0.04004662415578254
301,0.04004662415578254
302,0.04004662415578254
303,0.04004662415578254
304,0.04004662415578254
305,0.04004662415578254
306,0.04004662415578254
307,0.04004662415578254
308,0.04004662415578254
309,0.04004662415578254
310,0.04004662415578254
311,0.04004662415578254
312,0.04004662415578254
313,0.04004662415578254
314,0.04004662415578254
315,0.04004662415578254
316,0.04004662415578254
317,0.04004662415578254
318,0.04004662415578254
319,0.04004662415578254
320,0.04004662415578254
321,0.04004662415578254
322,0.04004662415578254
323,0.04004662415578254
324,0.04004662415578254
325,0.04004662415578254
326,0.04004662415578254
327,0.04004662415578254
328,0.04004662415578254
329,0.04004662415578254
330,0.04004662415578254
331,0.04004662415578254
332,0.04004662415578254
333,0.04004662415578254
334,0.04004662415578254
335,-0.01
336,-0.01
337,0.04004662415578254
338,-0.01
339,-0.01
340,-0.01
341,-0.01
342,0.04004662415578254
343,0.04004662415578254
344,0.04004662415578254
345,0.04004662415578254
346,0.04004662415578254
347,0.04004662415578254
348,0.04004662415578254
349,0.04004662415578254
350,0.04004662415578254
351,0.04004662415578254
352,0.04004662415578254
353,0.04004662415578254
354,0.04004662415578254
355,0.04004662415578254
356,0.04004662415578254
357,0.04004662415578254
358,0.04004662415578254
359,-0.01
360,-0.01
361,-0.01
362,-0.01
363,-0.01
364,-0.01
365,-0.01
366,0.04004662415578254
367,0.04004662415578254
368,0.04004662415578254
369,0.04004662415578254
370,0.04004662415578254
371,0.04004662415578254
372,0.04004662415578254
373,0.04004662415578254
374,0.04004662415578254
375,0.04004662415578254
376,0.04004662415578254
377,0.04004662415578254
378,0.04004662415578254
379,0.04004662415578254
380,0.04004662415578254
381,0.04004662415578254
382,0.04004662415578254
383,0.0334278189511766
384,-0.01
385,-0.01
386,0.04004662415578254
387,-0.01
388,-0.01
389,-0.01
390,0.04004662415578254
391,0.04004662415578254
392,0.04004662415578254
393,0.04004662415578254
394,0.04004662415578254
395,0.04004662415578254
396,0.04004662415578254
397,0.04004662415578254
398,0.04004662415578254
399,0.04004662415578254
400,0.04004662415578254
401,0.04004662415578254
402,0.04004662415578254
403,0.04004662415578254
404,0.04004662415578254
405,0.04004662415578254
406,0.04004662415578254
407,0.04004662415578254
408,0.04004662415578254
409,0.04004662415578254
410,0.04004662415578254
411,0.04004662415578254
412,0.04004662415578254
413,0.04004662415578254
414,0.04004662415578254
415,0.04004662415578254
416,0.04004662415578254
417,0.04004662415578254
418,0.04004662415578254
419,0.04004662415578254
420,0.04004662415578254
421,0.04004662415578254
422,0.04004662415578254
423,0.04004662415578254
424,0.04004662415578254
425,0.06264434462498068
426,0.04004662415578254
427,0.04004662415578254
428,0.04004662415578254
429,0.04004662415578254
430,0.04004662415578254
431,0.04004662415578254
432,0.04004662415578254
433,0.04004662415578254
434,0.04004662415578254
435,0.04004662415578254
436,0.04004662415578254
437,0.04004662415578254
438,0.04004662415578254
439,0.04004662415578254
440,0.04004662415578254
441,0.04004662415578254
442,0.04004662415578254
443,0.04004662415578254
444,0.04004662415578254
445,0.04004662415578254
446,0.04004662415578254
447,0.04004662415578254
448,0.04004662415578254
449,0.04004662415578254
450,0.04004662415578254
451,0.04004662415578254
452,0.04004662415578254
453,0.04004662415578254
454,0.04004662415578254
455,0.04004662415578254
456,0.04004662415578254
457,0.04004662415578254
458,0.04004662415578254
459,0.04004662415578254
460,0.04004662415578254
461,0.04004662415578254
462,0.04004662415578254
463,0.04004662415578254
464,0.04004662415578254
465,0.06264434462498068
466,0.06264434462498067
467,0.06264434462498067
468,0.06264434462498067
469,0.06264434462498067
470,0.06264434462498067
471,0.06264434462498067
472,0.06264434462498067
473,0.06264434462498067
474,0.06264434462498067
475,0.06264434462498067
476,0.04004662415578254
477,0.04004662415578254
478,0.04004662415578254
479,0.04004662415578254
480,0.04004662415578254
481,0.04004662415578254
482,0.04004662415578254
483,0.04004662415578254
484,0.04004662415578254
485,0.04004662415578254
486,0.04004662415578254
487,0.04004662415578254
488,0.04004662415578254
489,0.04004662415578254
490,0.04004662415578254
491,0.04004662415578254
492,0.04004662415578254
493,0.04004662415578254
494,0.04004662415578254
495,0.04004662415578254
496,0.04004662415578254
497,0.04004662415578254
498,0.04004662415578254
499,0.04004662415578254
500,0.04004662415578254
501,0.04004662415578254
502,0.04004662415578254
503,0.04004662415578254
504,0.04004662415578254
505,0.04004662415578254
506,0.04004662415578254
507,0.04004662415578254
508,0.04004662415578254
509,0.04004662415578254
510,0.04004662415578254
511,0.04004662415578254
512,0.04004662415578254
513,0.04004662415578254
514,0.04004662415578254
515,0.04004662415578254
516,0.04004662415578254
517,0.04004662415578254
518,0.04004662415578254
519,0.04004662415578254
520,0.04004662415578254
521,0.04004662415578254
522,0.04004662415578254
523,0.04004662415578254
524,0.04004662415578254
525,0.04004662415578254
526,0.04004662415578254
527,0.04004662415578254
528,0.04004662415578254
529,0.04004662415578254
530,0.04004662415578254
531,0.04004662415578254
532,-0.01
533,0.04004662415578254
534,0.04004662415578254
535,0.04004662415578254
536,0.04004662415578254
537,0.04004662415578254
538,0.04004662415578254
539,0.04004662415578254
540,0.04004662415578254
541,0.04004662415578254
542,0.04004662415578254
543,0.04004662415578254
544,0.04004662415578255
545,0.04004662415578254
546,0.04004662415578254
547,0.04004662415578254
548,0.04004662415578254
549,0.04004662415578254
550,0.04004662415578254
551,-0.01
552,-0.01
553,-0.01
554,-0.01
555,-0.01
556,-0.01
557,-0.01
558,-0.01
559,0.04004662415578254
560,0.04004662415578254
561,0.04004662415578254
562,0.04004662415578254
563,0.04004662415578254
564,0.04004662415578254
565,0.04004662415578254
566,0.04004662415578254
567,0.04004662415578254
568,0.04004662415578254
569,0.04004662415578254
570,0.04004662415578254
571,0.04004662415578254
572,0.04004662415578254
573,0.04004662415578254
574,0.04004662415578254
575,-0.01
576,-0.01
577,-0.01
578,-0.01
579,-0.01
580,-0.01
581,0.0334278189511766
582,0.04004662415578254
583,0.04004662415578254
584,0.04004662415578254
585,0.04004662415578254
586,0.04004662415578254
587,0.04004662415578254
588,0.04004662415578254
589,0.04004662415578254
590,0.04004662415578254
591,0.04004662415578254
592,0.04004662415578254
593,0.06264434462498067
594,0.06264434462498068
595,0.04004662415578254
596,0.04004662415578254
597,0.04004662415578254
598,0.04004662415578254
599,0.04004662415578254
600,0.04004662415578254
601,0.04004662415578254
602,0.04004662415578254
603,0.04004662415578254
604,0.04004662415578254
605,0.04004662415578254
606,0.04004662415578254
607,0.06264434462498067
608,0.06264434462498068
609,0.06264434462498067
610,0.06264434462498067
611,0.06264434462498067
612,0.06264434462498067
613,0.06264434462498067
614,0.06264434462498067
615,0.06264434462498067
616,0.06264434462498067
617,0.06264434462498067
618,0.06264434462498067
619,0.06264434462498067
620,0.04004662415578254
621,0.04004662415578254
622,0.04004662415578254
623,0.04004662415578254
624,0.04004662415578254
625,0.04004662415578254
626,0.04004662415578254
627,0.04004662415578254
628,0.04004662415578254
629,0.04004662415578254
630,0.04004662415578254
631,0.04004662415578254
632,0.04004662415578254
633,0.04004662415578254
634,0.04004662415578254
635,0.04004662415578254
636,0.04004662415578254
637,0.04004662415578254
638,0.04004662415578254
639,0.04004662415578254
640,0.04004662415578254
641,0.04004662415578254
642,0.04004662415578254
643,0.04004662415578254
644,0.04004662415578254
645,0.04004662415578254
646,-0.01
647,-0.01
648,-0.01
649,-0.01
650,-0.01
651,-0.01
652,-0.01
653,-0.01
654,-0.01
655,-0.01
656,-0.01
657,0.033427818951176594
658,0.0334278189511766
659,0.0334278189511766
660,0.0334278189511766
661,0.0334278189511766
662,0.0334278189511766
663,0.04004662415578254
664,0.04004662415578254
665,0.04004662415578254
666,0.04004662415578254
667,0.04004662415578254
668,0.04004662415578254
669,0.0334278189511766
670,-0.01
671,-0.01
672,-0.01
673,-0.01
674,-0.01
675,-0.01
676,-0.01
677,-0.01
678,0.033427818951176594
679,0.04004662415578254
680,0.04004662415578254
681,0.04004662415578254
682,0.04004662415578254
683,0.04004662415578254
684,0.04004662415578254
685,0.04004662415578254
686,0.04004662415578254
687,0.04004662415578254
688,0.04004662415578254
689,0.04004662415578254
690,0.04004662415578254
691,0.04004662415578254
692,0.04004662415578254
693,0.04004662415578254
694,0.04004662415578254
695,0.04004662415578254
696,0.04004662415578254
697,0.04004662415578254
698,0.04004662415578254
699,0.04004662415578254
700,0.04004662415578254
701,0.04004662415578254
702,0.04004662415578254
703,0.04004662415578254
704,0.04004662415578254
705,0.04004662415578254
706,0.04004662415578254
707,0.04004662415578254
708,0.04004662415578254
709,0.04004662415578254
710,0.04004662415578254
711,0.04004662415578254
712,0.04004662415578254
713,0.04004662415578254
714,0.04004662415578254
715,0.04004662415578254
716,0.04004662415578254
717,0.04004662415578254
718,0.04004662415578254
719,0.04004662415578254
720,-0.01
721,-0.01
722,-0.01
723,-0.01
724,-0.01
725,-0.01
726,0.04004662415578254
727,0.04004662415578254
728,0.04004662415578254
729,0.04004662415578254
730,0.04004662415578254
731,0.04004662415578254
732,0.04004662415578254
733,0.04004662415578254
734,0.04004662415578254
735,0.04004662415578254
736,0.04004662415578254
737,0.04004662415578254
738,0.04004662415578254
739,0.04004662415578254
740,0.04004662415578254
741,0.04004662415578254
742,0.04004662415578254
743,0.04004662415578254
744,0.04004662415578254
745,0.04004662415578254
746,0.04004662415578254
747,0.040046624155782536
748,-0.01
749,0.04004662415578254
750,0.04004662415578254
751,0.04004662415578254
752,0.04004662415578254
753,0.04004662415578254
754,0.04004662415578254
755,0.04004662415578254
756,0.04004662415578254
757,0.04004662415578254
758,0.04004662415578254
759,0.04004662415578254
760,0.04004662415578254
761,0.04004662415578254
762,0.04004662415578254
763,0.04004662415578254
764,0.04004662415578254
765,0.04004662415578254
766,0.04004662415578254
767,0.04004662415578254
768,0.04004662415578254
769,0.04004662415578254
770,0.04004662415578254
771,0.04004662415578254
772,0.04004662415578254
773,0.04004662415578254
774,0.04004662415578254
775,0.04004662415578254
776,0.04004662415578254
777,0.04004662415578254
778,0.04004662415578254
779,0.04004662415578254
780,0.04004662415578254
781,0.04004662415578254
782,0.04004662415578254
783,0.04004662415578254
784,0.06264434462498067
785,0.06264434462498067
786,0.06264434462498067
787,0.06264434462498067
788,0.06264434462498067
789,0.04004662415578254
790,0.04004662415578254
791,0.04004662415578254
792,0.04004662415578254
793,0.04004662415578254
794,0.04004662415578254
795,0.04004662415578254
796,0.04004662415578254
797,0.04004662415578254
798,0.04004662415578254
799,0.04004662415578254
800,0.04004662415578254
801,0.04004662415578254
802,0.04004662415578254
803,0.04004662415578254
804,0.04004662415578254
805,0.04004662415578254
806,0.04004662415578254
807,0.04004662415578254
808,0.04004662415578254
809,0.06264434462498067
810,0.06264434462498067
811,0.04004662415578254
812,0.04004662415578254
813,0.04004662415578254
814,0.04004662415578254
815,0.04004662415578254
816,0.04004662415578254
817,0.04004662415578254
818,0.04004662415578254
819,0.04004662415578254
820,0.04004662415578254
821,0.04004662415578254
822,0.04004662415578254
823,0.04004662415578254
824,0.04004662415578254
825,0.04004662415578254
826,0.04004662415578254
827,0.04004662415578254
828,0.04004662415578254
829,0.04004662415578254
830,0.04004662415578254
831,0.04004662415578254
832,0.04004662415578254
833,0.06264434462498068
834,0.04004662415578254
835,0.04004662415578254
836,0.04004662415578254
837,0.04004662415578254
838,0.04004662415578254
839,0.04004662415578254
840,0.04004662415578254
841,0.04004662415578254
842,0.04004662415578254
843,0.04004662415578254
844,0.04004662415578254
845,0.04004662415578254
846,0.04004662415578254
847,0.04004662415578254
848,0.06264434462498067
849,0.06264434462498068
850,0.06264434462498068
851,0.06264434462498068
852,0.06264434462498067
853,0.06264434462498067
854,0.06264434462498067
855,0.06264434462498067
856,0.06264434462498067
857,0.06264434462498067
858,0.06264434462498067
859,0.06264434462498067
860,0.06264434462498067
861,0.06264434462498067
862,0.04004662415578254
863,0.04004662415578254
864,0.04004662415578254
865,0.04004662415578254
866,0.04004662415578254
867,0.04004662415578254
868,0.04004662415578254
869,0.04004662415578254
870,0.04004662415578254
871,0.06264434462498067
872,0.06264434462498067
873,0.06264434462498067
874,0.04004662415578254
875,0.04004662415578254
876,0.04004662415578254
877,0.04004662415578254
878,0.04004662415578254
879,0.04004662415578254
880,0.06264434462498067
881,0.06264434462498067
882,0.06264434462498067
883,0.06264434462498067
884,0.06264434462498067
885,0.04004662415578254
886,0.04004662415578254
887,0.04004662415578254
888,0.04004662415578254
889,0.04004662415578254
890,0.04004662415578254
891,0.04004662415578254
892,0.04004662415578254
893,0.04004662415578254
894,0.04004662415578254
895,0.06264434462498067
896,0.06264434462498067
897,0.06264434462498067
898,0.06264434462498068
899,0.06264434462498068
900,0.04004662415578254
901,0.04004662415578254
902,0.06264434462498067
903,0.06264434462498067
904,0.06264434462498067
905,0.06264434462498067
906,0.06264434462498068
907,0.06264434462498067
908,0.04004662415578254
909,0.04004662415578254
910,0.04004662415578254
911,0.04004662415578254
912,0.04004662415578254
913,0.04004662415578254
914,0.04004662415578254
915,0.04004662415578254
916,0.04004662415578254
917,0.04004662415578254
918,0.04004662415578254
919,0.04004662415578254
920,0.04004662415578254
921,0.04004662415578254
922,0.04004662415578254
923,0.04004662415578254
924,0.04004662415578254
925,0.04004662415578254
926,0.04004662415578254
927,0.04004662415578254
928,0.04004662415578254
929,0.04004662415578254
930,0.04004662415578254
931,0.04004662415578254
932,0.04004662415578254
933,0.04004662415578254
934,0.04004662415578254
935,0.04004662415578254
936,0.04004662415578254
937,0.04004662415578254
938,0.04004662415578254
939,0.04004662415578254
940,0.04004662415578254
941,0.04004662415578254
942,0.04004662415578254
943,0.04004662415578254
944,0.04004662415578254
945,0.04004662415578254
946,0.04004662415578254
947,0.04004662415578254
948,0.04004662415578254
949,0.04004662415578254
950,0.04004662415578254
951,0.04004662415578254
952,0.04004662415578254
953,0.04004662415578254
954,0.04004662415578254
955,0.04004662415578254
956,0.04004662415578254
957,0.04004662415578254
958,0.04004662415578254
959,0.04004662415578254
960,0.04004662415578254
961,0.04004662415578254
962,0.04004662415578254
963,0.04004662415578254
964,0.04004662415578254
965,0.04004662415578254
966,0.04004662415578254
967,0.04004662415578254
968,0.04004662415578254
969,0.04004662415578254
970,0.04004662415578254
971,0.04004662415578254
972,0.04004662415578254
973,0.04004662415578254
974,0.04004662415578254
975,0.04004662415578254
976,0.04004662415578254
977,0.04004662415578254
978,0.04004662415578254
979,0.04004662415578254
980,0.04004662415578254
981,0.04004662415578254
982,0.04004662415578254
983,0.04004662415578254
984,-0.01
985,-0.01
986,-0.01
987,-0.01
988,-0.01
989,-0.01
990,-0.01
991,-0.01
992,0.0334278189511766
993,0.04004662415578254
994,0.0334278189511766
995,0.0334278189511766
996,0.04004662415578254
997,0.04004662415578254
998,0.04004662415578254
999,0.04004662415578254
1000,0.04004662415578254
1001,0.04004662415578254
1002,0.04004662415578254
1003,0.04004662415578254
1004,0.04004662415578254
1005,0.04004662415578254
1006,0.04004662415578254
1007,0.04004662415578254
1008,0.04004662415578254
1009,0.04004662415578254
1010,0.04004662415578254
1011,0.04004662415578254
1012,0.04004662415578254
1013,0.04004662415578254
1014,0.04004662415578254
1015,0.04004662415578254
1016,0.04004662415578254
1017,0.04004662415578254
1018,0.04004662415578254
1019,0.04004662415578254
1020,0.04004662415578254
1021,0.04004662415578254
1022,0.04004662415578254
1023,0.04004662415578254
1024,0.04004662415578254
1025,0.04004662415578254
1026,0.04004662415578254
1027,0.04004662415578254
1028,0.04004662415578254
1029,0.04004662415578254
1030,0.04004662415578254
1031,0.04004662415578254
1032,0.04004662415578254
1033,0.04004662415578254
1034,0.04004662415578254
1035,-0.01
1036,-0.01
1037,-0.01
1038,0.04004662415578254
1039,0.04004662415578254
1040,0.04004662415578254
1041,0.04004662415578254
1042,0.04004662415578254
1043,0.04004662415578254
1044,0.04004662415578254
1045,0.04004662415578254
1046,0.04004662415578254
1047,0.04004662415578254
1048,0.04004662415578254
1049,0.04004662415578254
1050,0.06264434462498067
1051,0.06264434462498067
1052,0.04004662415578254
1053,0.04004662415578254
1054,0.04004662415578254
1055,0.04004662415578254
1056,0.04004662415578254
1057,0.04004662415578254
1058,0.04004662415578254
1059,0.04004662415578254
1060,0.04004662415578254
1061,0.04004662415578254
1062,0.04004662415578254
1063,0.04004662415578254
1064,0.04004662415578254
1065,0.04004662415578254
1066,0.04004662415578254
1067,0.04004662415578254
1068,0.04004662415578254
1069,0.04004662415578254
1070,0.04004662415578254
1071,0.04004662415578254
1072,0.04004662415578254
1073,0.04004662415578254
1074,0.04004662415578254
1075,0.04004662415578254
1076,0.04004662415578254
1077,0.04004662415578254
1078,0.04004662415578254
1079,0.04004662415578254
1080,0.04004662415578254
1081,0.04004662415578254
1082,0.04004662415578254
1083,0.04004662415578254
1084,0.04004662415578254
1085,0.04004662415578254
1086,0.04004662415578254
1087,0.04004662415578254
1088,0.04004662415578254
1089,0.04004662415578254
1090,0.04004662415578254
1091,0.04004662415578254
1092,0.04004662415578254
1093,0.04004662415578254
1094,0.04004662415578254
1095,0.04004662415578254
1096,0.04004662415578254
1097,0.04004662415578254
1098,0.04004662415578254
1099,0.04004662415578254
1100,0.04004662415578254
1101,0.04004662415578254
1102,0.04004662415578254
1103,0.04004662415578254
1104,0.04004662415578254
1105,0.04004662415578254
1106,0.04004662415578254
1107,0.04004662415578254
1108,0.04004662415578254
1109,0.04004662415578254
1110,0.04004662415578254
1111,0.04004662415578254
1112,0.04004662415578254
1113,0.04004662415578254
1114,0.04004662415578254
1115,0.04004662415578254
1116,0.04004662415578254
1117,0.04004662415578254
1118,0.04004662415578254
1119,0.04004662415578254
1120,0.04004662415578254
1121,0.04004662415578254
1122,0.04004662415578254
1123,0.04004662415578254
1124,0.04004662415578254
1125,0.04004662415578254
1126,0.04004662415578254
1127,0.04004662415578254
1128,0.04004662415578254
1129,0.04004662415578254
1130,0.04004662415578254
1131,0.04004662415578254
1132,0.04004662415578254
1133,0.04004662415578254
1134,0.04004662415578254
1135,0.04004662415578254
1136,0.04004662415578254
1137,0.04004662415578254
1138,0.04004662415578254
1139,0.04004662415578254
1140,0.04004662415578254
1141,0.04004662415578254
1142,0.04004662415578254
1143,0.04004662415578254
1144,0.04004662415578254
1145,0.04004662415578254
1146,0.06264434462498067
1147,0.04004662415578254
1148,0.04004662415578254
1149,0.04004662415578254
1150,0.04004662415578254
1151,0.04004662415578254
1152,0.04004662415578254
1153,0.04004662415578254
1154,0.04004662415578254
1155,0.04004662415578254
1156,0.04004662415578254
1157,0.04004662415578254
1158,0.04004662415578254
1159,0.04004662415578254
1160,0.04004662415578254
1161,0.04004662415578254
1162,0.04004662415578254
1163,0.04004662415578254
1164,0.04004662415578254
1165,0.04004662415578254
1166,0.04004662415578254
1167,0.04004662415578254
1168,0.04004662415578254
1169,0.04004662415578254
1170,0.06264434462498067
1171,0.04004662415578254
1172,0.04004662415578254
1173,0.04004662415578254
1174,0.04004662415578254
1175,0.04004662415578254
1176,0.04004662415578254
1177,0.04004662415578254
1178,0.04004662415578254
1179,0.04004662415578254
1180,0.04004662415578254
1181,0.04004662415578254
1182,0.04004662415578254
1183,0.04004662415578254
1184,0.06264434462498067
1185,0.06264434462498067
1186,0.06264434462498067
1187,0.06264434462498067
1188,0.06264434462498067
1189,0.06264434462498067
1190,0.06264434462498067
1191,0.06264434462498067
1192,0.06264434462498067
1193,0.06264434462498067
1194,0.06264434462498067
1195,0.06264434462498067
1196,0.06264434462498067
1197,0.04004662415578254
1198,0.04004662415578254
1199,0.04004662415578254
1200,0.04004662415578254
1201,0.04004662415578254
1202,0.04004662415578254
1203,0.04004662415578254
1204,0.04004662415578254
1205,0.04004662415578254
1206,0.04004662415578254
1207,0.04004662415578254
1208,0.04004662415578254
1209,0.04004662415578254
1210,0.04004662415578254
1211,0.04004662415578254
1212,0.04004662415578254
1213,0.04004662415578254
1214,0.04004662415578254
1215,0.04004662415578254
1216,0.04004662415578254
1217,0.04004662415578254
1218,0.06264434462498067
1219,0.06264434462498067
1220,0.04004662415578254
1221,0.04004662415578254
1222,0.04004662415578254
1223,0.04004662415578254
1224,0.04004662415578254
1225,0.04004662415578254
1226,0.04004662415578254
1227,0.04004662415578254
1228,0.04004662415578254
1229,0.04004662415578254
1230,0.04004662415578254
1231,0.06264434462498067
1232,0.06264434462498067
1233,0.06264434462498067
1234,0.06264434462498067
1235,0.06264434462498068
1236,0.06264434462498067
1237,0.06264434462498067
1238,0.06264434462498068
1239,0.06264434462498067
1240,0.06264434462498067
1241,0.06264434462498067
1242,0.06264434462498067
1243,0.06264434462498067
1244,0.06264434462498067
1245,0.04004662415578254
1246,0.04004662415578254
1247,0.04004662415578254
1248,0.04004662415578254
1249,0.04004662415578254
1250,0.04004662415578254
1251,0.04004662415578254
1252,0.04004662415578254
1253,0.04004662415578254
1254,0.04004662415578254
1255,0.04004662415578254
1256,0.04004662415578254
1257,0.04004662415578254
1258,0.04004662415578254
1259,0.04004662415578254
1260,0.04004662415578254
1261,0.04004662415578254
1262,0.04004662415578254
1263,0.04004662415578254
1264,0.04004662415578254
1265,0.06264434462498067
1266,0.06264434462498067
1267,0.06264434462498068
1268,0.04004662415578254
1269,0.04004662415578254
1270,0.04004662415578254
1271,0.04004662415578254
1272,0.04004662415578254
1273,0.04004662415578254
1274,0.04004662415578254
1275,0.04004662415578254
1276,0.04004662415578254
1277,0.04004662415578254
