,Baglan Generation Ltd,Barking Power,Beaufort Wind Ltd,Bares of Doune Windfarm,British Energy,Cemmaes Windfarm Ldt,Centrica,Citigen (London) UK Ltd,Cold Northcott Windfarm Ltd,Corby Power Ltd,Cory Energy Company Ltd,Derwent Cogeneration,Dong Energy,Drax Power Ltd,EDF Energy,EDF Energy Renewable,Eggborough Power Ltd,E.On UK,Fenland Windfarms Ltd,Fred Olsen,GDF Suez,Great Orton Windfarm Ltd,HG Capital,High Hedley Hope Wind Ltd,Infinis Windfarm,International Power/Mitsui,Kirkheaton Wind Ltd,K/S Winscales,Llangwyryfon Windfarm Ltd,Magnox North Ltd,RES-Gen Ltd,Rocksavage Power Co. Ltd,RWE Npower Plc,Npower Renewables Ltd,Scottish and Southern Hydro Schemes: Affric/Beauly,Breadalbane,Conon,Great Glen,Shin,Sloy/Awe,Tummel,Wind,Small Hydros,Thermal,Scottish Power Hydro schemes: Galloway,Lanark,Cruachan Thermal,Seabank Power Limited,Sembcorp Utilities (UK) Ltd,Spalding Energy Company Ltd,Statkraft Energy Ltd,Talisman Energy,Vattenfall Wind Power,Yorkshire Windpower Ltd,Distributed Generation
0,0.0,0.0,1693944.3527067106,37723.634526315785,0.0,0.0,1813321.8247725,0.0,0.0,0.0,0.0,0.0,137796.05389473686,0.0,0.0,40867.27073684211,0.0,591909.0288345723,35627.87705263158,72303.63284210526,10478.787368421052,0.0,0.0,13622.423578947368,0.0,0.0,0.0,0.0,0.0,0.0,17813.93852631579,0.0,0.0,1785462.5510356578,2824.0,0.0,0.0,36359.0,0.0,0.0,0.0,305456.65178947366,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12050.60547368421,1628975.8710225,1628975.8710225,0.0,6777109.2510639485
1,0.0,0.0,1701965.360650579,37319.058947368416,0.0,0.0,1823026.164519,0.0,0.0,0.0,0.0,0.0,136318.22921052633,0.0,0.0,40428.98052631579,0.0,594857.7438468552,35245.777894736835,71528.19631578948,10366.405263157894,0.0,0.0,13476.326842105263,0.0,0.0,0.0,0.0,0.0,0.0,17622.88894736842,0.0,0.0,1793800.4349926843,2784.0,0.0,0.0,35844.0,0.0,0.0,0.0,302180.71342105255,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11921.36605263158,1637693.6480190002,1637693.6480190002,0.0,6774542.015236108
2,0.0,0.0,1690513.1059102635,35853.85515789474,0.0,0.0,1813086.8673049998,0.0,0.0,0.0,0.0,0.0,130966.16536842106,0.0,0.0,38841.67642105263,0.0,591158.9004249342,33861.97431578948,68719.88905263158,9959.404210526316,0.0,0.0,12947.225473684211,0.0,0.0,0.0,0.0,0.0,0.0,16930.98715789474,0.0,0.0,1781470.7668839474,2652.0,0.0,0.0,34144.5,0.0,0.0,0.0,290316.6327368421,994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11453.314842105263,1628764.799805,1628764.799805,0.0,6656808.137603685
3,0.0,0.0,1678638.579156184,35689.67621052631,0.0,0.0,1800183.2894324998,0.0,0.0,0.0,0.0,0.0,130366.45615789475,0.0,0.0,38663.81589473684,0.0,586984.532552204,33706.916421052636,68405.2127368421,9913.798947368421,0.0,0.0,12887.938631578949,0.0,0.0,0.0,0.0,0.0,0.0,16853.458210526318,0.0,0.0,1765813.859537763,2240.0,0.0,0.0,28840.0,0.0,0.0,0.0,288987.2393157894,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.868789473685,1617173.0256824999,1617173.0256824999,0.0,6615258.982576582
4,0.0,0.0,1659567.0686081052,34784.185263157895,0.0,0.0,1780689.4527659998,0.0,0.0,0.0,0.0,0.0,127058.89894736843,0.0,0.0,37682.86736842105,0.0,580440.7687309737,32851.73052631579,66669.68842105263,9662.273684210526,0.0,0.0,12560.955789473684,0.0,0.0,0.0,0.0,0.0,0.0,16425.865263157895,0.0,0.0,1745708.8293975787,2176.0,0.0,0.0,28016.0,0.0,0.0,0.0,281655.27789473685,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11111.614736842106,1599660.971766,1599660.971766,0.0,6510387.241305474
5,0.0,0.0,1632966.3833394474,33602.699368421054,0.0,0.0,1753343.5045105002,0.0,0.0,0.0,0.0,0.0,122743.1935263158,0.0,0.0,36402.924315789474,0.0,571293.2225453883,31735.882736842104,64405.17378947369,9334.083157894736,0.0,0.0,12134.308105263159,0.0,0.0,0.0,0.0,0.0,0.0,15867.941368421052,0.0,0.0,1717823.1281947107,2112.0,0.0,0.0,27192.0,0.0,0.0,0.0,272088.5240526316,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10734.195631578948,1575095.0677605001,1575095.0677605001,0.0,6368955.659878265
6,0.0,0.0,1605813.0818121843,30448.364210526313,0.0,0.0,1729164.5920885,0.0,0.0,0.0,0.0,0.0,111221.10815789475,0.0,0.0,32985.72789473685,0.0,562443.2582162039,28756.78842105263,58359.36473684211,8457.878947368421,0.0,0.0,10995.242631578949,0.0,0.0,0.0,0.0,0.0,0.0,14378.394210526316,0.0,0.0,1691612.0981937633,2204.0,0.0,0.0,28376.5,0.0,0.0,0.0,246547.17131578946,826.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726.560789473684,1553374.2323385002,1553374.2323385002,0.0,6108839.217878732
7,0.0,0.0,1603603.3371405788,27937.09894736842,0.0,0.0,1731519.1760089998,0.0,0.0,0.0,0.0,0.0,102048.01421052632,0.0,0.0,30265.19052631579,0.0,562287.3129693553,26385.03789473684,53546.106315789475,7760.305263157895,0.0,0.0,10088.396842105263,0.0,0.0,0.0,0.0,0.0,0.0,13192.518947368422,0.0,0.0,1700643.141482684,3480.0,0.0,0.0,44805.0,0.0,0.0,0.0,226212.89842105264,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8924.351052631579,1555489.4445089998,1555489.4445089998,0.0,5953653.134476105
8,0.0,0.0,1506583.4123765528,25032.660631578947,0.0,0.0,1629087.9772055,0.0,0.0,0.0,0.0,0.0,91438.74647368422,0.0,0.0,27118.71568421053,0.0,528572.146383612,23641.957263157892,47979.266210526315,6953.516842105263,0.0,0.0,9039.571894736842,0.0,0.0,0.0,0.0,0.0,0.0,11820.978631578948,0.0,0.0,1596388.7975212894,3016.0,0.0,0.0,38831.0,0.0,0.0,0.0,202695.01594736843,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.544368421053,1463471.6079555,1463471.6079555,0.0,5521340.717876199
9,0.0,0.0,1365043.668750658,24198.58989473684,0.0,0.0,1473129.6507375,0.0,0.0,0.0,0.0,0.0,88392.07142105263,0.0,0.0,26215.13905263158,0.0,478534.2720560856,22854.223789473686,46380.63063157895,6721.830526315789,0.0,0.0,8738.379684210526,0.0,0.0,0.0,0.0,0.0,0.0,11427.111894736841,0.0,0.0,1456137.2376848685,4068.0,0.0,0.0,52375.5,0.0,0.0,0.0,195941.35984210524,1525.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7730.105105263158,1323368.3194875,1323368.3194875,0.0,5095560.482251518
