,Baglan Generation Ltd,Barking Power,Beaufort Wind Ltd,Bares of Doune Windfarm,British Energy,Cemmaes Windfarm Ldt,Centrica,Citigen (London) UK Ltd,Cold Northcott Windfarm Ltd,Corby Power Ltd,Cory Energy Company Ltd,Derwent Cogeneration,Dong Energy,Drax Power Ltd,EDF Energy,EDF Energy Renewable,Eggborough Power Ltd,E.On UK,Fenland Windfarms Ltd,Fred Olsen,GDF Suez,Great Orton Windfarm Ltd,HG Capital,High Hedley Hope Wind Ltd,Infinis Windfarm,International Power/Mitsui,Kirkheaton Wind Ltd,K/S Winscales,Llangwyryfon Windfarm Ltd,Magnox North Ltd,RES-Gen Ltd,Rocksavage Power Co. Ltd,RWE Npower Plc,Npower Renewables Ltd,Scottish and Southern Hydro Schemes: Affric/Beauly,Breadalbane,Conon,Great Glen,Shin,Sloy/Awe,Tummel,Wind,Small Hydros,Thermal,Scottish Power Hydro schemes: Galloway,Lanark,Cruachan Thermal,Seabank Power Limited,Sembcorp Utilities (UK) Ltd,Spalding Energy Company Ltd,Statkraft Energy Ltd,Talisman Energy,Vattenfall Wind Power,Yorkshire Windpower Ltd,Distributed Generation
0,0.0,0.0,2307715.817281875,0.0,0.0,0.0,1900471.84952625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085983.914015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329954.817281875,2824.0,0.0,0.0,36359.0,0.0,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307715.817281875,2307715.817281875,0.0,6586267.027554901
1,0.0,0.0,2320066.0013602497,0.0,0.0,0.0,1910642.5893555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091795.765346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2341990.0013602497,2784.0,0.0,0.0,35844.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320066.0013602497,2320066.0013602497,0.0,6596658.227814198
2,0.0,0.0,2307416.7997237504,0.0,0.0,0.0,1900225.5997725003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085843.1998700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328301.2997237504,2652.0,0.0,0.0,34144.5,0.0,0.0,0.0,0.0,994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307416.7997237504,2307416.7997237504,0.0,6508978.979111908
3,0.0,0.0,2290995.119716875,0.0,0.0,0.0,1886701.8632962496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078115.3504549998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308635.119716875,2240.0,0.0,0.0,28840.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290995.119716875,2290995.119716875,0.0,6466384.470963588
4,0.0,0.0,2266186.3766685,0.0,0.0,0.0,1866271.1337269999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066440.647844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283322.3766685,2176.0,0.0,0.0,28016.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266186.3766685,2266186.3766685,0.0,6375088.864523762
5,0.0,0.0,2231384.679327375,0.0,0.0,0.0,1837610.91238725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050063.378507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248016.679327375,2112.0,0.0,0.0,27192.0,0.0,0.0,0.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231384.679327375,2231384.679327375,0.0,6250656.380587244
6,0.0,0.0,2200613.495812875,0.0,0.0,0.0,1812269.9377282502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035582.8215590001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217969.995812875,2204.0,0.0,0.0,28376.5,0.0,0.0,0.0,0.0,826.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200613.495812875,2200613.495812875,0.0,6054201.396905739
7,0.0,0.0,2203610.0463877497,0.0,0.0,0.0,1814737.6852604996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036992.9630059998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231015.0463877497,3480.0,0.0,0.0,44805.0,0.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203610.0463877497,2203610.0463877497,0.0,5957784.804091697
8,0.0,0.0,2073251.4446036252,0.0,0.0,0.0,1707383.54261475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975647.738637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097002.4446036252,3016.0,0.0,0.0,38831.0,0.0,0.0,0.0,0.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073251.4446036252,2073251.4446036252,0.0,5554082.959382219
9,0.0,0.0,1874771.785940625,0.0,0.0,0.0,1543929.70606875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882245.546325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906807.285940625,4068.0,0.0,0.0,52375.5,0.0,0.0,0.0,0.0,1525.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874771.785940625,1874771.785940625,0.0,5089152.842478329
